Iteration,Year,Total,Poison,Gases,Hanging,Drowning,Jumping,Firearms,Other,Cutting
25,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1981.0,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1982.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1983.0,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1984.0,2656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1985.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1986.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1987.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1988.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1989.0,2693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1990.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1991.0,2873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1992.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1993.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1994.0,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1995.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1996.0,3092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1997.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1998.0,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1999.0,3224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2000.0,2798.0,280.0,291.0,1229.0,68.0,166.0,648.0,74.0,42.0
22,2001.0,2870.0,284.0,318.0,1230.0,73.0,195.0,616.0,72.0,82.0
22,2002.0,2851.0,279.0,273.0,1276.0,73.0,186.0,615.0,78.0,71.0
22,2003.0,2903.0,334.0,231.0,1341.0,53.0,203.0,585.0,77.0,79.0
22,2004.0,2734.0,318.0,239.0,1291.0,57.0,163.0,541.0,50.0,75.0
22,2005.0,2857.0,312.0,222.0,1348.0,70.0,190.0,567.0,77.0,71.0
22,2006.0,2695.0,288.0,216.0,1220.0,69.0,198.0,567.0,53.0,84.0
22,2007.0,2727.0,347.0,206.0,1248.0,64.0,206.0,513.0,55.0,88.0
22,2008.0,2777.0,343.0,193.0,1337.0,59.0,178.0,498.0,81.0,88.0
22,2009.0,2989.0,402.0,214.0,1451.0,64.0,183.0,513.0,71.0,91.0
22,2010.0,2981.0,385.0,189.0,1399.0,70.0,228.0,563.0,71.0,76.0
22,2011.0,2910.0,382.0,166.0,1408.0,73.0,195.0,518.0,70.0,98.0
22,2012.0,2972.0,367.0,167.0,1427.0,65.0,229.0,528.0,93.0,96.0
22,2013.0,3041.0,371.0,183.0,1476.0,77.0,221.0,528.0,89.0,95.0
22,2014.0,3159.0,360.0,185.0,1574.0,72.0,208.0,559.0,76.0,125.0
22,2015.0,3269.0,358.0,179.0,1646.0,71.0,227.0,604.0,75.0,109.0
22,2016.0,2939.0,310.0,166.0,1473.0,57.0,221.0,544.0,71.0,97.0
22,2017.0,3112.0,300.0,170.0,1590.0,47.0,258.0,561.0,74.0,112.0
22,2018.0,2880.0,267.0,133.0,1543.0,45.0,197.0,507.0,91.0,97.0
22,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1981.0,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1982.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1983.0,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1984.0,2656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1985.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1986.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1987.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1988.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1989.0,2693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1990.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1991.0,2873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1992.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1993.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1994.0,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1995.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1996.0,3092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1997.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1998.0,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1999.0,3224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2000.0,2798.0,280.0,291.0,1229.0,68.0,166.0,648.0,74.0,42.0
8,2001.0,2870.0,284.0,318.0,1230.0,73.0,195.0,616.0,72.0,82.0
8,2002.0,2851.0,279.0,273.0,1276.0,73.0,186.0,615.0,78.0,71.0
8,2003.0,2903.0,334.0,231.0,1341.0,53.0,203.0,585.0,77.0,79.0
8,2004.0,2734.0,318.0,239.0,1291.0,57.0,163.0,541.0,50.0,75.0
8,2005.0,2857.0,312.0,222.0,1348.0,70.0,190.0,567.0,77.0,71.0
8,2006.0,2695.0,288.0,216.0,1220.0,69.0,198.0,567.0,53.0,84.0
8,2007.0,2727.0,347.0,206.0,1248.0,64.0,206.0,513.0,55.0,88.0
8,2008.0,2777.0,343.0,193.0,1337.0,59.0,178.0,498.0,81.0,88.0
8,2009.0,2989.0,402.0,214.0,1451.0,64.0,183.0,513.0,71.0,91.0
8,2010.0,2981.0,385.0,189.0,1399.0,70.0,228.0,563.0,71.0,76.0
8,2011.0,2910.0,382.0,166.0,1408.0,73.0,195.0,518.0,70.0,98.0
8,2012.0,2972.0,367.0,167.0,1427.0,65.0,229.0,528.0,93.0,96.0
8,2013.0,3041.0,371.0,183.0,1476.0,77.0,221.0,528.0,89.0,95.0
8,2014.0,3159.0,360.0,185.0,1574.0,72.0,208.0,559.0,76.0,125.0
8,2015.0,3269.0,358.0,179.0,1646.0,71.0,227.0,604.0,75.0,109.0
8,2016.0,2939.0,310.0,166.0,1473.0,57.0,221.0,544.0,71.0,97.0
8,2017.0,3112.0,300.0,170.0,1590.0,47.0,258.0,561.0,74.0,112.0
8,2018.0,2880.0,267.0,133.0,1543.0,45.0,197.0,507.0,91.0,97.0
8,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1981.0,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1982.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1983.0,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1984.0,2656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1985.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1986.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1987.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1988.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1989.0,2693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1990.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1991.0,2873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1992.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1993.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1994.0,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1995.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1996.0,3092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1997.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1998.0,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1999.0,3224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2000.0,2798.0,280.0,291.0,1229.0,68.0,166.0,648.0,74.0,42.0
2,2001.0,2870.0,284.0,318.0,1230.0,73.0,195.0,616.0,72.0,82.0
2,2002.0,2851.0,279.0,273.0,1276.0,73.0,186.0,615.0,78.0,71.0
2,2003.0,2903.0,334.0,231.0,1341.0,53.0,203.0,585.0,77.0,79.0
2,2004.0,2734.0,318.0,239.0,1291.0,57.0,163.0,541.0,50.0,75.0
2,2005.0,2857.0,312.0,222.0,1348.0,70.0,190.0,567.0,77.0,71.0
2,2006.0,2695.0,288.0,216.0,1220.0,69.0,198.0,567.0,53.0,84.0
2,2007.0,2727.0,347.0,206.0,1248.0,64.0,206.0,513.0,55.0,88.0
2,2008.0,2777.0,343.0,193.0,1337.0,59.0,178.0,498.0,81.0,88.0
2,2009.0,2989.0,402.0,214.0,1451.0,64.0,183.0,513.0,71.0,91.0
2,2010.0,2981.0,385.0,189.0,1399.0,70.0,228.0,563.0,71.0,76.0
2,2011.0,2910.0,382.0,166.0,1408.0,73.0,195.0,518.0,70.0,98.0
2,2012.0,2972.0,367.0,167.0,1427.0,65.0,229.0,528.0,93.0,96.0
2,2013.0,3041.0,371.0,183.0,1476.0,77.0,221.0,528.0,89.0,95.0
2,2014.0,3159.0,360.0,185.0,1574.0,72.0,208.0,559.0,76.0,125.0
2,2015.0,3269.0,358.0,179.0,1646.0,71.0,227.0,604.0,75.0,109.0
2,2016.0,2939.0,310.0,166.0,1473.0,57.0,221.0,544.0,71.0,97.0
2,2017.0,3112.0,300.0,170.0,1590.0,47.0,258.0,561.0,74.0,112.0
2,2018.0,2880.0,267.0,133.0,1543.0,45.0,197.0,507.0,91.0,97.0
2,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1981.0,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1982.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1983.0,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1984.0,2656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1985.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1986.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1987.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1988.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1989.0,2693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1990.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1991.0,2873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1992.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1993.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1994.0,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1995.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1996.0,3092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1997.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1998.0,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1999.0,3224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2000.0,2798.0,280.0,291.0,1229.0,68.0,166.0,648.0,74.0,42.0
3,2001.0,2870.0,284.0,318.0,1230.0,73.0,195.0,616.0,72.0,82.0
3,2002.0,2851.0,279.0,273.0,1276.0,73.0,186.0,615.0,78.0,71.0
3,2003.0,2903.0,334.0,231.0,1341.0,53.0,203.0,585.0,77.0,79.0
3,2004.0,2734.0,318.0,239.0,1291.0,57.0,163.0,541.0,50.0,75.0
3,2005.0,2857.0,312.0,222.0,1348.0,70.0,190.0,567.0,77.0,71.0
3,2006.0,2695.0,288.0,216.0,1220.0,69.0,198.0,567.0,53.0,84.0
3,2007.0,2727.0,347.0,206.0,1248.0,64.0,206.0,513.0,55.0,88.0
3,2008.0,2777.0,343.0,193.0,1337.0,59.0,178.0,498.0,81.0,88.0
3,2009.0,2989.0,402.0,214.0,1451.0,64.0,183.0,513.0,71.0,91.0
3,2010.0,2981.0,385.0,189.0,1399.0,70.0,228.0,563.0,71.0,76.0
3,2011.0,2910.0,382.0,166.0,1408.0,73.0,195.0,518.0,70.0,98.0
3,2012.0,2972.0,367.0,167.0,1427.0,65.0,229.0,528.0,93.0,96.0
3,2013.0,3041.0,371.0,183.0,1476.0,77.0,221.0,528.0,89.0,95.0
3,2014.0,3159.0,360.0,185.0,1574.0,72.0,208.0,559.0,76.0,125.0
3,2015.0,3269.0,358.0,179.0,1646.0,71.0,227.0,604.0,75.0,109.0
3,2016.0,2939.0,310.0,166.0,1473.0,57.0,221.0,544.0,71.0,97.0
3,2017.0,3112.0,300.0,170.0,1590.0,47.0,258.0,561.0,74.0,112.0
3,2018.0,2880.0,267.0,133.0,1543.0,45.0,197.0,507.0,91.0,97.0
3,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1981.0,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1982.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1983.0,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1984.0,2656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1985.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1986.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1987.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1988.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1989.0,2693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1990.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1991.0,2873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1992.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1993.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1994.0,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1995.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1996.0,3092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1997.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1998.0,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1999.0,3224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2000.0,2798.0,280.0,291.0,1229.0,68.0,166.0,648.0,74.0,42.0
13,2001.0,2870.0,284.0,318.0,1230.0,73.0,195.0,616.0,72.0,82.0
13,2002.0,2851.0,279.0,273.0,1276.0,73.0,186.0,615.0,78.0,71.0
13,2003.0,2903.0,334.0,231.0,1341.0,53.0,203.0,585.0,77.0,79.0
13,2004.0,2734.0,318.0,239.0,1291.0,57.0,163.0,541.0,50.0,75.0
13,2005.0,2857.0,312.0,222.0,1348.0,70.0,190.0,567.0,77.0,71.0
13,2006.0,2695.0,288.0,216.0,1220.0,69.0,198.0,567.0,53.0,84.0
13,2007.0,2727.0,347.0,206.0,1248.0,64.0,206.0,513.0,55.0,88.0
13,2008.0,2777.0,343.0,193.0,1337.0,59.0,178.0,498.0,81.0,88.0
13,2009.0,2989.0,402.0,214.0,1451.0,64.0,183.0,513.0,71.0,91.0
13,2010.0,2981.0,385.0,189.0,1399.0,70.0,228.0,563.0,71.0,76.0
13,2011.0,2910.0,382.0,166.0,1408.0,73.0,195.0,518.0,70.0,98.0
13,2012.0,2972.0,367.0,167.0,1427.0,65.0,229.0,528.0,93.0,96.0
13,2013.0,3041.0,371.0,183.0,1476.0,77.0,221.0,528.0,89.0,95.0
13,2014.0,3159.0,360.0,185.0,1574.0,72.0,208.0,559.0,76.0,125.0
13,2015.0,3269.0,358.0,179.0,1646.0,71.0,227.0,604.0,75.0,109.0
13,2016.0,2939.0,310.0,166.0,1473.0,57.0,221.0,544.0,71.0,97.0
13,2017.0,3112.0,300.0,170.0,1590.0,47.0,258.0,561.0,74.0,112.0
13,2018.0,2880.0,267.0,133.0,1543.0,45.0,197.0,507.0,91.0,97.0
13,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1981.0,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1982.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1983.0,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1984.0,2656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1985.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1986.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1987.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1988.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1989.0,2693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1990.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1991.0,2873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1992.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1993.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1994.0,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1995.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1996.0,3092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1997.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1998.0,2924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1999.0,3224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2000.0,2798.0,280.0,291.0,1229.0,68.0,166.0,648.0,74.0,42.0
19,2001.0,2870.0,284.0,318.0,1230.0,73.0,195.0,616.0,72.0,82.0
19,2002.0,2851.0,279.0,273.0,1276.0,73.0,186.0,615.0,78.0,71.0
19,2003.0,2903.0,334.0,231.0,1341.0,53.0,203.0,585.0,77.0,79.0
19,2004.0,2734.0,318.0,239.0,1291.0,57.0,163.0,541.0,50.0,75.0
19,2005.0,2857.0,312.0,222.0,1348.0,70.0,190.0,567.0,77.0,71.0
19,2006.0,2695.0,288.0,216.0,1220.0,69.0,198.0,567.0,53.0,84.0
19,2007.0,2727.0,347.0,206.0,1248.0,64.0,206.0,513.0,55.0,88.0
19,2008.0,2777.0,343.0,193.0,1337.0,59.0,178.0,498.0,81.0,88.0
19,2009.0,2989.0,402.0,214.0,1451.0,64.0,183.0,513.0,71.0,91.0
19,2010.0,2981.0,385.0,189.0,1399.0,70.0,228.0,563.0,71.0,76.0
19,2011.0,2910.0,382.0,166.0,1408.0,73.0,195.0,518.0,70.0,98.0
19,2012.0,2972.0,367.0,167.0,1427.0,65.0,229.0,528.0,93.0,96.0
19,2013.0,3041.0,371.0,183.0,1476.0,77.0,221.0,528.0,89.0,95.0
19,2014.0,3159.0,360.0,185.0,1574.0,72.0,208.0,559.0,76.0,125.0
19,2015.0,3269.0,358.0,179.0,1646.0,71.0,227.0,604.0,75.0,109.0
19,2016.0,2939.0,310.0,166.0,1473.0,57.0,221.0,544.0,71.0,97.0
19,2017.0,3112.0,300.0,170.0,1590.0,47.0,258.0,561.0,74.0,112.0
19,2018.0,2880.0,267.0,133.0,1543.0,45.0,197.0,507.0,91.0,97.0
19,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
